srs,pearson,spearman,num_features_shotgun,num_features_16s,difference_shotgun,difference_16s,jaccard,bodytype
SRS058770,0.586370043655811,0.7520853022515361,334,127,214,7,0.3519061583577713,Stool
SRS062427,0.5247307345212641,0.7167446368415606,334,127,214,7,0.3519061583577713,Stool
SRS063985,0.41530774965327266,0.6269298919883163,334,127,214,7,0.3519061583577713,Stool
SRS064276,0.5325962957703344,0.7011341572843034,334,127,214,7,0.3519061583577713,Stool
SRS064557,0.503262964605676,0.6621985153629633,334,127,214,7,0.3519061583577713,Stool
SRS013252,0.5182303811439002,0.7395154968495422,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS013723,0.568670554850462,0.7644578158605861,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS015470,0.5757520463212109,0.7990433057767173,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS015574,0.5879404441792062,0.8122711978481864,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS016331,0.5894993678574381,0.8225238443023953,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS017139,0.5702792621661715,0.7635160870810139,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS017227,0.549962250177294,0.7476712500979096,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS017304,0.619910739194876,0.7996151064934264,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS018157,0.6192246667518977,0.8068818897663854,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS018337,0.48885806896032385,0.7082787112492533,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS018394,0.5843709869023603,0.7733601289032433,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS019906,0.568644617663639,0.7940851690322019,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS023938,0.48301145553735314,0.7512204602176082,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS024289,0.5538397026292217,0.7694297494843955,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS024355,0.485651804188553,0.7355874031031536,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS024649,0.5780428625605802,0.7904580657698654,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS045197,0.47611041569869955,0.7920367446301647,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS047113,0.486120440053812,0.7551268357270519,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS047634,0.590475229726957,0.777752879482449,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS063603,0.6292809534028456,0.7935339821669705,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS064493,0.5720602759260052,0.713680306961974,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS065310,0.604124524121962,0.8284827147904222,394,115,280,1,0.28860759493670884,Supragingival_plaque
SRS013234,0.46107467658514933,0.6760503606355951,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS013502,0.606076263961483,0.7753539918767629,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS013705,0.54041161815791,0.704849033891585,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS014271,0.4874654183944367,0.6553994546955452,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS015395,0.488054873746704,0.6989541126593184,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS015762,0.38916230591728257,0.6863250369862355,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS016002,0.5367103877293364,0.7108422419077205,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS016225,0.5159500660163961,0.6784080496404056,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS016319,0.5970776210695894,0.7330419031653693,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS016529,0.5477797819748271,0.6731228292063328,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS017209,0.4563489705681248,0.6440326642209723,488,102,388,2,0.20408163265306123,Tongue_dorsum
SRS017533,0.5410212966183976,0.7479099140602058,488,102,388,2,0.20408163265306123,Tongue_dorsum
